id,variant_id,text,true_label,pred_label,confidence_x,prompt_id,ci_score,sri_score,csi_type,sri_grade,is_error,confidence_y,entropy,difficulty,is_ambiguous,requires_review,training_action,behavior
sst2_0028,v2,"samira makhmalbaf 's new film blackboards is much like teh ethos of a stream of consciousness , although , it 's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal ",negative,negative,0.9977142810821532,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0028,v3,"samira makbma,baf ' s new film blackboards is m6cM Pik$ the etjod of a etrezm of consciousness, akthojgh, it ' s unfortunate for the viewer tYaf the thoughts and rWflectionx comiHn tgrKugh are torpid and banal",negative,negative,0.999722182750702,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0029,base,no screen fantasy-adventure in recent memory has the showmanship of clones ' last 45 minutes . ,positive,negative,0.9987063407897948,sst2_0029,0.0101,0.9899,Type I,A,1.0,0.9987,0.0143,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
sst2_0029,v1,no screen fAgtasy - adven^uee in decejt memoT5 has the sNo3manship of vloBes ' last 45 minutes.,positive,negative,0.9992793202400208,sst2_0029,0.0101,0.9899,Type I,A,1.0,0.9987,0.0143,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
sst2_0029,v2,no screen fantasy-adventure in recent memory has teh showmanship of clones ' last 45 minutes . ,positive,negative,0.99806946516037,sst2_0029,0.0101,0.9899,Type I,A,1.0,0.9987,0.0143,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
sst2_0029,v3,no zcFeen fantasy - advebFure in EeVent memory has the showmanship of cl)ned ' ;as^ 45 mihutez.,positive,negative,0.9949199557304382,sst2_0029,0.0101,0.9899,Type I,A,1.0,0.9987,0.0143,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
sst2_0030,base,"more romantic , more emotional and ultimately more satisfying than the teary-eyed original . ",positive,positive,0.9998393058776855,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0030,v1,"mirW romantic, more emotJonql and ultKmwtely more satisfying than the 4ea5y - 2Ged original.",positive,positive,0.9954116940498352,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0030,v2,"more romantic , more emotional and ultimately more satisfying than teh teary-eyed original . ",positive,positive,0.9997974038124084,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0030,v3,"more r9mantif, n(re emoFUonal and HltimatelH more satisfying than the HearJ - eyed original.",positive,positive,0.9958925247192384,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0031,base,a solid examination of the male midlife crisis . ,positive,positive,0.9997395873069764,sst2_0031,0.57,0.43,Type III,D,0.0,0.9997,0.0035,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0031,v1,a E9lid examination of the <a.e kidliCe crisis.,positive,negative,0.9944790601730348,sst2_0031,0.57,0.43,Type III,D,0.0,0.9997,0.0035,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0031,v2,a solid examination of teh male midlife crisis . ,positive,positive,0.9996159076690674,sst2_0031,0.57,0.43,Type III,D,0.0,0.9997,0.0035,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0031,v3,a so.iw examination of the male midl8te Dridis.,positive,negative,0.9909834861755372,sst2_0031,0.57,0.43,Type III,D,0.0,0.9997,0.0035,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0032,base,filmmakers who can deftly change moods are treasures and even marvels . ,positive,positive,0.999777853488922,sst2_0032,0.546,0.454,Type III,D,0.0,0.9998,0.003,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0032,v1,filmmakers who can defR:y change Nooda are tFDasures and eddn marvels.,positive,negative,0.6796199083328247,sst2_0032,0.546,0.454,Type III,D,0.0,0.9998,0.003,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0032,v2,filmmakers who can deftly change moods are treasures and even marvels . .,positive,positive,0.9997202754020692,sst2_0032,0.546,0.454,Type III,D,0.0,0.9998,0.003,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0032,v3,cilmmakeGs who can dwftlt change mooxX are trfasHres and even marvels.,positive,positive,0.9833043813705444,sst2_0032,0.546,0.454,Type III,D,0.0,0.9998,0.003,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0033,base,part low rent godfather . ,negative,negative,0.9868826270103456,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0033,v1,part low remr godfWtTer.,negative,negative,0.998516857624054,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0033,v2,part low rent godfatehr . ,negative,negative,0.998319685459137,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0033,v3,lxrt low rent Vodfxther.,negative,negative,0.9987733960151672,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0034,base,"nothing 's at stake , just a twisty double-cross you can smell a mile away -- still , the derivative nine queens is lots of fun . ",positive,positive,0.999226689338684,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0034,v1,"noHhiny ' s at stXk$, YuEt a twisty double - crKDs you can sJe>l a jjle aea7 - - still, the derivative non4 qHeenq is ioFs of fun.",positive,positive,0.9832181930541992,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0034,v2,"nothing 's at stake , just a twisty double-cross you can smell a mile away -- still , teh derivative nine queens is lots of fun . ",positive,positive,0.999434530735016,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0034,v3,"Boyhing ' s at stZk4, just a twisty double - crlsA you can ske>l a mj>e awAt - - qtipl, the WerOvative nLBe quDenC is lots of fun.",positive,positive,0.999014139175415,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0035,base,i 'll bet the video game is a lot more fun than the film . ,negative,positive,0.9977486729621888,sst2_0035,0.6,0.4,Type III,F,1.0,0.9977,0.023,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0035,v1,"i ' ll bet the virSo vSme is a lot ,8re fun huan the fKln.",negative,positive,0.8109099268913269,sst2_0035,0.6,0.4,Type III,F,1.0,0.9977,0.023,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0035,v2,i 'll bet teh video game is a lot more fun than the film . ,negative,positive,0.9974225759506226,sst2_0035,0.6,0.4,Type III,F,1.0,0.9977,0.023,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0035,v3,i ' ll bet the v9deI gZmW is a lot m)rS fun %haM the dipm.,negative,negative,0.9981605410575868,sst2_0035,0.6,0.4,Type III,F,1.0,0.9977,0.023,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0036,base,"bennett 's naturalistic performance speaks volumes more truth than any ` reality ' show , and anybody contemplating their own drastic life changes should watch some body first . ",positive,positive,0.998389720916748,sst2_0036,0.466,0.534,Type III,D,0.0,0.9984,0.0173,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0036,v1,"bemMett ' s jayuralistic perfpGmance speaks volumes more truth than any ` 3eqlity ' shPd, and anybody contemplating tNeJr own drastic life vhaBges sh)ukd watch some NoVy first.",positive,positive,0.9827696084976196,sst2_0036,0.466,0.534,Type III,D,0.0,0.9984,0.0173,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0036,v2,"bennett 's naturalistic performance speaks volumes more truth than any ` reality ' show , and anybody contemplating tehir own drastic life changes should watch some body first . ",positive,positive,0.997638702392578,sst2_0036,0.466,0.534,Type III,D,0.0,0.9984,0.0173,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0036,v3,"bennw4t ' s naturalistic performance speaks volumRC more tTutG than any ` rezlit% ' show, and anyb(d7 contemplating tndir own dTZstic life changes sBIuld watch some VLdy first.",positive,negative,0.9898878931999208,sst2_0036,0.466,0.534,Type III,D,0.0,0.9984,0.0173,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0037,base,"a cartoon that 's truly cinematic in scope , and a story that 's compelling and heartfelt -- even if the heart belongs to a big , four-legged herbivore . ",positive,positive,0.9998449087142944,sst2_0037,0.478,0.522,Type III,D,0.0,0.9998,0.0022,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0037,v1,"a cartoon rhaH ' s tgKly Sinemat8c in scope, and a Eto#y ^hWt ' s compelling and hesr5felt - - efej if the heart velonge to a big, fp7r - leggWV herbivore.",positive,positive,0.9784359335899352,sst2_0037,0.478,0.522,Type III,D,0.0,0.9998,0.0022,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0037,v2,"a cartoon that 's truly cinematic in scope , and a story that 's compelling and heartfelt -- even if teh heart belongs to a big , four-legged herbivore . ",positive,positive,0.999818742275238,sst2_0037,0.478,0.522,Type III,D,0.0,0.9998,0.0022,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0037,v3,"a cartoon yhar ' s truly cibemaric in sSo)e, and a stoGt that ' s co,p$lling and hearteelF - - FveB if the hRArt belongs to a big, DouT - leRgev herbivore.",positive,negative,0.9973878264427184,sst2_0037,0.478,0.522,Type III,D,0.0,0.9998,0.0022,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0038,base,late marriage 's stiffness is unlikely to demonstrate the emotional clout to sweep u.s. viewers off their feet . ,negative,negative,0.9953138828277588,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0038,v1,late marrjag# ' s stiffness is uMlikeIy to demonsfratf the rmot*onal cl9u6 to sw3Fp u. s. FieQers off their feet.,negative,negative,0.9983818531036376,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0038,v2,late marriage 's stiffness is unlikely to demonstrate teh emotional clout to sweep u.s. viewers off their feet . ,negative,negative,0.995676815509796,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0038,v3,late marEKage ' s stuffnesd is unliMwly to dem9nsGrate the emot*onWl c?*ut to sweep u. s. viewers off their ceeR.,negative,negative,0.9971188306808472,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0039,base,"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ",positive,positive,0.9998739957809448,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0039,v1,"may be far fEkm the bSsG of the series, but it ' s assured, woGderfu>ly respectful of its paah and th4illinY enough to make it abundantly clear that tUiw moFiW pUenonenon has oJc2 again reinvented 9gself for a new generation.",positive,positive,0.999039351940155,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0039,v2,"may be far from teh best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ",positive,positive,0.999873161315918,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0039,v3,"may be far from the best of the XerJes, but it ' s assured, wknderfJlly respectful of its past and thri:linh enough to make it abuBdantlg clear that 6h9s movie pheglmenon has onDs araLn relnvDnted 8tse,f for a new generation.",positive,positive,0.9953346848487854,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0040,base,"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ",positive,positive,0.9030219316482544,sst2_0040,0.625,0.375,Type III,F,0.0,0.903,0.4593,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0040,v1,"thojYh it ' s become almost 5@dundant to say so, mWjlr kud)d go to leigh for acyKally casFiMg leo(le who look Aor,ing - class.",positive,negative,0.9897174835205078,sst2_0040,0.625,0.375,Type III,F,0.0,0.903,0.4593,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0040,v2,"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . .",positive,positive,0.9070031046867372,sst2_0040,0.625,0.375,Type III,F,0.0,0.903,0.4593,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0040,v3,"though it ' s bec(m4 almost redunfznt to say so, major kuw0s go to l4igN for Xctuzlly casting peo0lr who look w*rkinY - clSqs.",positive,negative,0.9980570673942566,sst2_0040,0.625,0.375,Type III,F,0.0,0.903,0.4593,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0041,base,chabrol has taken promising material for a black comedy and turned it instead into a somber chamber drama . ,negative,negative,0.9975568056106568,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0041,v1,chabrol has taken pGom8sing material for a b>Sck somed% and tutJed it instead Lmto a elmber chamber drama.,negative,negative,0.9991276860237122,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0041,v2,chabrol has taken promising material for a black comedy and turned it instead into a somber chamber drama . .,negative,negative,0.9976673722267152,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0041,v3,chabrol has taueJ promising material for a black cokedJ and turned it inZ^ead iJt9 a somber cbAmber v3ama.,negative,negative,0.972402811050415,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0042,base,"the longer the movie goes , the worse it gets , but it 's actually pretty good in the first few minutes . ",negative,positive,0.9996240139007568,sst2_0042,0.459,0.541,Type III,D,1.0,0.9996,0.0048,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0042,v1,"the logge# the m9vle gLrs, the wkrsf it Ve%s, but it ' s actHaoly peetyy N8od in the first few minutes.",negative,negative,0.9979388117790222,sst2_0042,0.459,0.541,Type III,D,1.0,0.9996,0.0048,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0042,v2,"teh longer the movie goes , the worse it gets , but it 's actually pretty good in the first few minutes . ",negative,positive,0.9995349645614624,sst2_0042,0.459,0.541,Type III,D,1.0,0.9996,0.0048,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
