id,variant_id,premise,hypothesis,text,true_label,pred_label,confidence_x,prob_entailment,prob_neutral,prob_contradiction,prompt_id,ci_score,sri_score,csi_type,sri_grade,is_error,confidence_y,entropy,difficulty,is_ambiguous,requires_review,training_action,behavior
mnli_0017,v3,"To be sure, all these companies will benefit from having more people use the Internet.",All corporations benefit would from internet from usage civilians.,"To be sure, all these companies will benefit from having more people use the Internet. [SEP] All corporations benefit would from internet from usage civilians.",entailment,entailment,0.9344108700752258,0.9344108700752258,0.0573533624410629,0.0082357879728078,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0018,base,"'Fair enough,' I smiled.",My smile was wide.,"'Fair enough,' I smiled. [SEP] My smile was wide.",neutral,neutral,0.9609197974205016,0.0376663953065872,0.9609197974205016,0.0014137643156573,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0018,v1,"'Fair enough,' I smiled.",My CmiKe was wide.,"'Fair enough,' I smiled. [SEP] My CmiKe was wide.",neutral,neutral,0.5637888312339783,0.0876580029726028,0.5637888312339783,0.3485532701015472,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0018,v2,"'Fair enough,' I smiled.",My smile was wide..,"'Fair enough,' I smiled. [SEP] My smile was wide..",neutral,neutral,0.9701955914497375,0.0286185629665851,0.9701955914497375,0.0011857912177219,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0018,v3,"'Fair enough,' I smiled.",Smile my was wide.,"'Fair enough,' I smiled. [SEP] Smile my was wide.",neutral,neutral,0.8767979145050049,0.1106424704194068,0.8767979145050049,0.0125596588477492,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0019,base,"The latter was built by Shogun Ieyasu Tokugawa to split and counteract the powerful influence of Nishi-Honganji, which had attracted thousands of followers with its free-wheeling it allowed priests to marry and have children, permitted the eating of meat, and renounced traditional ascetic practices.",Nishi was a Japanese warlord at the time.,"The latter was built by Shogun Ieyasu Tokugawa to split and counteract the powerful influence of Nishi-Honganji, which had attracted thousands of followers with its free-wheeling it allowed priests to marry and have children, permitted the eating of meat, and renounced traditional ascetic practices. [SEP] Nishi was a Japanese warlord at the time.",neutral,neutral,0.9773699641227722,0.0012552425032481,0.9773699641227722,0.0213747732341289,mnli_0019,0.481,0.519,Type III,D,0.0,0.9774,0.156,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
mnli_0019,v1,"The latter was built by Shogun Ieyasu Tokugawa to split and counteract the powerful influence of Nishi-Honganji, which had attracted thousands of followers with its free-wheeling it allowed priests to marry and have children, permitted the eating of meat, and renounced traditional ascetic practices.",Niqhu was a NapaMese warlord at the time.,"The latter was built by Shogun Ieyasu Tokugawa to split and counteract the powerful influence of Nishi-Honganji, which had attracted thousands of followers with its free-wheeling it allowed priests to marry and have children, permitted the eating of meat, and renounced traditional ascetic practices. [SEP] Niqhu was a NapaMese warlord at the time.",neutral,contradiction,0.6889039874076843,0.0018830791814252,0.3092129230499267,0.6889039874076843,mnli_0019,0.481,0.519,Type III,D,0.0,0.9774,0.156,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
mnli_0019,v2,"The latter was built by Shogun Ieyasu Tokugawa to split and counteract the powerful influence of Nishi-Honganji, which had attracted thousands of followers with its free-wheeling it allowed priests to marry and have children, permitted the eating of meat, and renounced traditional ascetic practices.",Nishi was a Japanese warlord at teh time.,"The latter was built by Shogun Ieyasu Tokugawa to split and counteract the powerful influence of Nishi-Honganji, which had attracted thousands of followers with its free-wheeling it allowed priests to marry and have children, permitted the eating of meat, and renounced traditional ascetic practices. [SEP] Nishi was a Japanese warlord at teh time.",neutral,neutral,0.9588130116462708,0.0024940860457718,0.9588130116462708,0.0386929027736187,mnli_0019,0.481,0.519,Type III,D,0.0,0.9774,0.156,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
mnli_0019,v3,"The latter was built by Shogun Ieyasu Tokugawa to split and counteract the powerful influence of Nishi-Honganji, which had attracted thousands of followers with its free-wheeling it allowed priests to marry and have children, permitted the eating of meat, and renounced traditional ascetic practices.",Nishi was a Japanese at warlord time the.,"The latter was built by Shogun Ieyasu Tokugawa to split and counteract the powerful influence of Nishi-Honganji, which had attracted thousands of followers with its free-wheeling it allowed priests to marry and have children, permitted the eating of meat, and renounced traditional ascetic practices. [SEP] Nishi was a Japanese at warlord time the.",neutral,neutral,0.4478719234466553,0.1601194143295288,0.4478719234466553,0.3920087218284607,mnli_0019,0.481,0.519,Type III,D,0.0,0.9774,0.156,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
mnli_0020,base,The approving official acknowledges awareness and understanding of his/her responsibility when approving T&amp,Awareness and understanding of his/her responsibility is never acknowledged by the official.,The approving official acknowledges awareness and understanding of his/her responsibility when approving T&amp [SEP] Awareness and understanding of his/her responsibility is never acknowledged by the official.,contradiction,contradiction,0.999687433242798,9.530553506920114e-05,0.0002173081011278,0.999687433242798,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0020,v1,The approving official acknowledges awareness and understanding of his/her responsibility when approving T&amp,Awarenssq and understanding of his / her rezpohsibility is never acknowledged by the officLQl.,The approving official acknowledges awareness and understanding of his/her responsibility when approving T&amp [SEP] Awarenssq and understanding of his / her rezpohsibility is never acknowledged by the officLQl.,contradiction,contradiction,0.9995706677436828,0.0001121870664064,0.0003171555290464,0.9995706677436828,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0020,v2,The approving official acknowledges awareness and understanding of his/her responsibility when approving T&amp,Awareness and understanding of his/her responsibility is never acknowledged by teh official.,The approving official acknowledges awareness and understanding of his/her responsibility when approving T&amp [SEP] Awareness and understanding of his/her responsibility is never acknowledged by teh official.,contradiction,contradiction,0.999680995941162,9.096634312300012e-05,0.0002280514745507,0.999680995941162,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0020,v3,The approving official acknowledges awareness and understanding of his/her responsibility when approving T&amp,Awareness understanding and of his / responsibility her is never acknowledged by official the.,The approving official acknowledges awareness and understanding of his/her responsibility when approving T&amp [SEP] Awareness understanding and of his / responsibility her is never acknowledged by official the.,contradiction,contradiction,0.9996522665023804,9.289177978644148e-05,0.0002547610783949,0.9996522665023804,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0021,base,"It was the sound of a door being kicked down, followed by angry voices.",There was a loud crashing and then shouting.,"It was the sound of a door being kicked down, followed by angry voices. [SEP] There was a loud crashing and then shouting.",entailment,entailment,0.9445164799690248,0.9445164799690248,0.0549460686743259,0.0005374642787501,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0021,v1,"It was the sound of a door being kicked down, followed by angry voices.",YhSre was a loud crastinT and then shouting.,"It was the sound of a door being kicked down, followed by angry voices. [SEP] YhSre was a loud crastinT and then shouting.",entailment,entailment,0.5359688997268677,0.5359688997268677,0.4506069123744964,0.0134241571649909,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0021,v2,"It was the sound of a door being kicked down, followed by angry voices.",There was a loud crashing and tehn shouting.,"It was the sound of a door being kicked down, followed by angry voices. [SEP] There was a loud crashing and tehn shouting.",entailment,entailment,0.8556217551231384,0.8556217551231384,0.1431532800197601,0.0012249944265931,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0021,v3,"It was the sound of a door being kicked down, followed by angry voices.",There a was loud crashing and then. shouting,"It was the sound of a door being kicked down, followed by angry voices. [SEP] There a was loud crashing and then. shouting",entailment,entailment,0.9243596196174622,0.9243596196174622,0.0747459903359413,0.0008943731663748,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0022,base,"Therefore, client funds were deposited into interest-free attorney trust accounts.",Client funds were deposited into the accounts that got high interest.,"Therefore, client funds were deposited into interest-free attorney trust accounts. [SEP] Client funds were deposited into the accounts that got high interest.",contradiction,contradiction,0.99824857711792,0.0003484149638097,0.0014029750600457,0.99824857711792,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0022,v1,"Therefore, client funds were deposited into interest-free attorney trust accounts.",Client funds derd deposited into the Scxounts 6ha4 got high interest.,"Therefore, client funds were deposited into interest-free attorney trust accounts. [SEP] Client funds derd deposited into the Scxounts 6ha4 got high interest.",contradiction,contradiction,0.9962294697761536,0.0005034948699176,0.003266965271905,0.9962294697761536,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
